brier,reliability,resolution,uncertainty,base_rate,n,episode,asset,method,mapping,kind
0.199952,0.0548073846153846,0.10221538461538462,0.2496,0.52,125,Russia-Ukraine,USOIL,tranad,exponential,model
0.35278400000000004,0.11370666666666666,0.010266666666666669,0.2496,0.52,125,Russia-Ukraine,USOIL,tranad,exponential,random
0.24959999999999993,1.232595164407831e-32,0.0,0.2496,0.52,125,Russia-Ukraine,USOIL,tranad,exponential,constant
0.419344,0.22452758974358977,0.057343589743589746,0.2496,0.52,125,Russia-Ukraine,GOLD,tranad,exponential,model
0.337808,0.10529394871794871,0.016317948717948717,0.2496,0.52,125,Russia-Ukraine,GOLD,tranad,exponential,random
0.24959999999999993,1.232595164407831e-32,0.0,0.2496,0.52,125,Russia-Ukraine,GOLD,tranad,exponential,constant
0.37664201183431956,0.1405473372781065,0.01798816568047337,0.24994082840236687,0.5076923076923077,130,Russia-Ukraine,EURUSD,tranad,exponential,model
0.3417307692307693,0.11096153846153843,0.019171597633136094,0.24994082840236687,0.5076923076923077,130,Russia-Ukraine,EURUSD,tranad,exponential,random
0.2499408284023669,0.0,0.0,0.24994082840236687,0.5076923076923077,130,Russia-Ukraine,EURUSD,tranad,exponential,constant
0.482192,0.34181415384615377,0.11344615384615385,0.2496,0.52,125,Russia-Ukraine,USOIL,usad,exponential,model
0.3982239999999999,0.18062974358974354,0.037189743589743585,0.2496,0.52,125,Russia-Ukraine,USOIL,usad,exponential,random
0.24959999999999993,1.232595164407831e-32,0.0,0.2496,0.52,125,Russia-Ukraine,USOIL,usad,exponential,constant
0.42497599999999996,0.21993189743589744,0.04903589743589743,0.2496,0.52,125,Russia-Ukraine,GOLD,usad,exponential,model
0.326672,0.08869661538461539,0.010984615384615384,0.2496,0.52,125,Russia-Ukraine,GOLD,usad,exponential,random
0.24959999999999993,1.232595164407831e-32,0.0,0.2496,0.52,125,Russia-Ukraine,GOLD,usad,exponential,constant
0.32835798816568046,0.13593195266272187,0.06414201183431952,0.24994082840236687,0.5076923076923077,130,Russia-Ukraine,EURUSD,usad,exponential,model
0.36362426035502965,0.14031065088757394,0.02390532544378698,0.24994082840236687,0.5076923076923077,130,Russia-Ukraine,EURUSD,usad,exponential,random
0.2499408284023669,0.0,0.0,0.24994082840236687,0.5076923076923077,130,Russia-Ukraine,EURUSD,usad,exponential,constant
0.148624,0.033314461538461536,0.13313846153846157,0.2496,0.52,125,Russia-Ukraine,USOIL,vae,exponential,model
0.37454400000000004,0.1687142564102564,0.04601025641025642,0.2496,0.52,125,Russia-Ukraine,USOIL,vae,exponential,random
0.24959999999999993,1.232595164407831e-32,0.0,0.2496,0.52,125,Russia-Ukraine,USOIL,vae,exponential,constant
0.289296,0.05616328205128204,0.01365128205128205,0.2496,0.52,125,Russia-Ukraine,GOLD,vae,exponential,model
0.336272,0.11460676923076923,0.028830769230769236,0.2496,0.52,125,Russia-Ukraine,GOLD,vae,exponential,random
0.24959999999999993,1.232595164407831e-32,0.0,0.2496,0.52,125,Russia-Ukraine,GOLD,vae,exponential,constant
0.37605029585798816,0.16054733727810647,0.03337278106508876,0.24994082840236687,0.5076923076923077,130,Russia-Ukraine,EURUSD,vae,exponential,model
0.3574704142011834,0.12705621301775147,0.016804733727810654,0.24994082840236687,0.5076923076923077,130,Russia-Ukraine,EURUSD,vae,exponential,random
0.2499408284023669,0.0,0.0,0.24994082840236687,0.5076923076923077,130,Russia-Ukraine,EURUSD,vae,exponential,constant
0.36054036126922423,0.13636172317971565,0.02983479105928085,0.2494331065759637,0.47619047619047616,147,Chinese real estate,USOIL,anomaly_transformer,exponential,model
0.34489873046724356,0.10298674053359602,0.008584386135406541,0.2494331065759637,0.47619047619047616,147,Chinese real estate,USOIL,anomaly_transformer,exponential,random
0.24943310657596376,0.0,0.0,0.2494331065759637,0.47619047619047616,147,Chinese real estate,USOIL,anomaly_transformer,exponential,constant
0.41912706125534116,0.20885003823362835,0.04382896015549076,0.2494331065759637,0.47619047619047616,147,Chinese real estate,GOLD,anomaly_transformer,exponential,model
0.30056535085689606,0.07910317350134094,0.028247489471979265,0.2494331065759637,0.47619047619047616,147,Chinese real estate,GOLD,anomaly_transformer,exponential,random
0.24943310657596376,0.0,0.0,0.2494331065759637,0.47619047619047616,147,Chinese real estate,GOLD,anomaly_transformer,exponential,constant
0.40245195637119113,0.20558948552996065,0.05163175207756232,0.24891793628808867,0.46710526315789475,152,Chinese real estate,EURUSD,anomaly_transformer,exponential,model
0.3312954466759002,0.08831253492977595,0.0065933748845798685,0.24891793628808867,0.46710526315789475,152,Chinese real estate,EURUSD,anomaly_transformer,exponential,random
0.24891793628808867,0.0,0.0,0.24891793628808867,0.46710526315789475,152,Chinese real estate,EURUSD,anomaly_transformer,exponential,constant
0.4131110494084255,0.2219047839414353,0.05850340136054423,0.2494331065759637,0.47619047619047616,147,Chinese real estate,USOIL,autoencoder,exponential,model
0.3540615792802382,0.12926282920035526,0.029770003239390993,0.2494331065759637,0.47619047619047616,147,Chinese real estate,USOIL,autoencoder,exponential,random
0.24943310657596376,0.0,0.0,0.2494331065759637,0.47619047619047616,147,Chinese real estate,USOIL,autoencoder,exponential,constant
0.41264827926635506,0.21786480060116048,0.0543245869776482,0.2494331065759637,0.47619047619047616,147,Chinese real estate,GOLD,autoencoder,exponential,model
0.35507967359279313,0.11705495285253723,0.01311953352769679,0.2494331065759637,0.47619047619047616,147,Chinese real estate,GOLD,autoencoder,exponential,random
0.24943310657596376,0.0,0.0,0.2494331065759637,0.47619047619047616,147,Chinese real estate,GOLD,autoencoder,exponential,constant
0.401586305401662,0.1751185714025368,0.023671225761772857,0.24891793628808867,0.46710526315789475,152,Chinese real estate,EURUSD,autoencoder,exponential,model
0.3383072195290859,0.10179216327695971,0.015008945060018469,0.24891793628808867,0.46710526315789475,152,Chinese real estate,EURUSD,autoencoder,exponential,random
0.24891793628808867,0.0,0.0,0.24891793628808867,0.46710526315789475,152,Chinese real estate,EURUSD,autoencoder,exponential,constant
0.4509656470297869,0.2705419258730379,0.07308066083576287,0.2494331065759637,0.47619047619047616,147,Chinese real estate,USOIL,cnn_autoencoder,exponential,model
0.35082218828574513,0.11625898820817607,0.017784256559766762,0.2494331065759637,0.47619047619047616,147,Chinese real estate,USOIL,cnn_autoencoder,exponential,random
0.24943310657596376,0.0,0.0,0.2494331065759637,0.47619047619047616,147,Chinese real estate,USOIL,cnn_autoencoder,exponential,constant
0.439211285421198,0.23924478116481449,0.04719792678976352,0.2494331065759637,0.47619047619047616,147,Chinese real estate,GOLD,cnn_autoencoder,exponential,model
0.2923280423280424,0.06884818715306013,0.023453190800129572,0.2494331065759637,0.47619047619047616,147,Chinese real estate,GOLD,cnn_autoencoder,exponential,random
0.24943310657596376,0.0,0.0,0.2494331065759637,0.47619047619047616,147,Chinese real estate,GOLD,cnn_autoencoder,exponential,constant
0.3316417070637119,0.1063382736186033,0.022108725761772852,0.24891793628808867,0.46710526315789475,152,Chinese real estate,EURUSD,cnn_autoencoder,exponential,model
0.355187413434903,0.13983030962968362,0.03872056786703601,0.24891793628808867,0.46710526315789475,152,Chinese real estate,EURUSD,cnn_autoencoder,exponential,random
0.24891793628808867,0.0,0.0,0.24891793628808867,0.46710526315789475,152,Chinese real estate,EURUSD,cnn_autoencoder,exponential,constant
0.3622063337806778,0.13377483808554197,0.017946226109491415,0.2494331065759637,0.47619047619047616,147,Chinese real estate,USOIL,dagmm,exponential,model
0.3461019328366267,0.10978483392061068,0.01431810819565921,0.2494331065759637,0.47619047619047616,147,Chinese real estate,USOIL,dagmm,exponential,random
0.24943310657596376,0.0,0.0,0.2494331065759637,0.47619047619047616,147,Chinese real estate,USOIL,dagmm,exponential,constant
0.3886767859071066,0.16163360063818205,0.023777129899578878,0.2494331065759637,0.47619047619047616,147,Chinese real estate,GOLD,dagmm,exponential,model
0.3654457247751709,0.12882782526680903,0.014156138645934565,0.2494331065759637,0.47619047619047616,147,Chinese real estate,GOLD,dagmm,exponential,random
0.24943310657596376,0.0,0.0,0.2494331065759637,0.47619047619047616,147,Chinese real estate,GOLD,dagmm,exponential,constant
0.3526770256232687,0.10937382301841861,0.009389427516158816,0.24891793628808867,0.46710526315789475,152,Chinese real estate,EURUSD,dagmm,exponential,model
0.339172870498615,0.10089044351703357,0.012678901200369344,0.24891793628808867,0.46710526315789475,152,Chinese real estate,EURUSD,dagmm,exponential,random
0.24891793628808867,0.0,0.0,0.24891793628808867,0.46710526315789475,152,Chinese real estate,EURUSD,dagmm,exponential,constant
0.3949704598392645,0.1674968983382144,0.02024619371558147,0.2494331065759637,0.47619047619047616,147,Chinese real estate,USOIL,deep_svdd,exponential,model
0.3471200271491816,0.10387988690779194,0.00822805312601231,0.2494331065759637,0.47619047619047616,147,Chinese real estate,USOIL,deep_svdd,exponential,random
0.24943310657596376,0.0,0.0,0.2494331065759637,0.47619047619047616,147,Chinese real estate,USOIL,deep_svdd,exponential,constant
0.42245900627824823,0.21634691453516944,0.04318108195659216,0.2494331065759637,0.47619047619047616,147,Chinese real estate,GOLD,deep_svdd,exponential,model
0.3235187499035896,0.08444354094083371,0.014706835114998379,0.2494331065759637,0.47619047619047616,147,Chinese real estate,GOLD,deep_svdd,exponential,random
0.24943310657596376,0.0,0.0,0.2494331065759637,0.47619047619047616,147,Chinese real estate,GOLD,deep_svdd,exponential,constant
0.331555141966759,0.11227663926957283,0.02934556786703601,0.24891793628808867,0.46710526315789475,152,Chinese real estate,EURUSD,deep_svdd,exponential,model
0.35501428324099726,0.12331368913106863,0.015365304709141275,0.24891793628808867,0.46710526315789475,152,Chinese real estate,EURUSD,deep_svdd,exponential,random
0.24891793628808867,0.0,0.0,0.24891793628808867,0.46710526315789475,152,Chinese real estate,EURUSD,deep_svdd,exponential,constant
0.3327741527449982,0.10738305688326512,0.018626498218334953,0.2494331065759637,0.47619047619047616,147,Chinese real estate,USOIL,hybrid2,arccosh,model
0.32574004658552763,0.09648944773892712,0.019857466796242302,0.2494331065759637,0.47619047619047616,147,Chinese real estate,USOIL,hybrid2,arccosh,random
0.24943310657596376,0.0,0.0,0.2494331065759637,0.47619047619047616,147,Chinese real estate,USOIL,hybrid2,arccosh,constant
0.42153346599410735,0.200043522430028,0.03090379008746355,0.2494331065759637,0.47619047619047616,147,Chinese real estate,GOLD,hybrid2,arccosh,model
0.2613224428093232,0.04231294720674146,0.032458697764820216,0.2494331065759637,0.47619047619047616,147,Chinese real estate,GOLD,hybrid2,arccosh,random
0.24943310657596376,0.0,0.0,0.2494331065759637,0.47619047619047616,147,Chinese real estate,GOLD,hybrid2,arccosh,constant
0.41379198407202217,0.20786181932497447,0.040529778393351805,0.24891793628808867,0.46710526315789475,152,Chinese real estate,EURUSD,hybrid2,arccosh,model
0.31476151315789475,0.07300494028526996,0.008512234533702675,0.24891793628808867,0.46710526315789475,152,Chinese real estate,EURUSD,hybrid2,arccosh,random
0.24891793628808867,0.0,0.0,0.24891793628808867,0.46710526315789475,152,Chinese real estate,EURUSD,hybrid2,arccosh,constant
0.4469858238079812,0.2581859630797573,0.05785552316164561,0.2494331065759637,0.47619047619047616,147,Chinese real estate,USOIL,hybrid2,arctan,model
0.32213043947737824,0.08220373345321286,0.009782960803368967,0.2494331065759637,0.47619047619047616,147,Chinese real estate,USOIL,hybrid2,arctan,random
0.24943310657596376,0.0,0.0,0.2494331065759637,0.47619047619047616,147,Chinese real estate,USOIL,hybrid2,arctan,constant
0.4506879849445447,0.25100377047482414,0.054745707806932296,0.2494331065759637,0.47619047619047616,147,Chinese real estate,GOLD,hybrid2,arctan,model
0.3578562944452158,0.12716185275535546,0.018043407839326207,0.2494331065759637,0.47619047619047616,147,Chinese real estate,GOLD,hybrid2,arctan,random
0.24943310657596376,0.0,0.0,0.2494331065759637,0.47619047619047616,147,Chinese real estate,GOLD,hybrid2,arctan,constant
0.34696372922437674,0.1316787629999514,0.0368017082179132,0.24891793628808867,0.46710526315789475,152,Chinese real estate,EURUSD,hybrid2,arctan,model
0.32973727493074795,0.09181265034990523,0.010266620498614957,0.24891793628808867,0.46710526315789475,152,Chinese real estate,EURUSD,hybrid2,arctan,random
0.24891793628808867,0.0,0.0,0.24891793628808867,0.46710526315789475,152,Chinese real estate,EURUSD,hybrid2,arctan,constant
0.4150546840051213,0.2076607189685074,0.039909297052154194,0.2494331065759637,0.47619047619047616,147,Chinese real estate,USOIL,hybrid2,cosine,model
0.3187059404260571,0.07736778546857682,0.010268869452542921,0.2494331065759637,0.47619047619047616,147,Chinese real estate,USOIL,hybrid2,cosine,random
0.24943310657596376,0.0,0.0,0.2494331065759637,0.47619047619047616,147,Chinese real estate,USOIL,hybrid2,cosine,constant
0.4082056859024789,0.19106578167386162,0.03155166828636216,0.2494331065759637,0.47619047619047616,147,Chinese real estate,GOLD,hybrid2,cosine,model
0.328239005352708,0.10002963932576593,0.019371558147068348,0.2494331065759637,0.47619047619047616,147,Chinese real estate,GOLD,hybrid2,cosine,random
0.24943310657596376,0.0,0.0,0.2494331065759637,0.47619047619047616,147,Chinese real estate,GOLD,hybrid2,cosine,constant
0.2971022333795014,0.07174397537298925,0.02698811172668513,0.24891793628808867,0.46710526315789475,152,Chinese real estate,EURUSD,hybrid2,cosine,model
0.3369221779778393,0.10675522883559313,0.02378087488457987,0.24891793628808867,0.46710526315789475,152,Chinese real estate,EURUSD,hybrid2,cosine,random
0.24891793628808867,0.0,0.0,0.24891793628808867,0.46710526315789475,152,Chinese real estate,EURUSD,hybrid2,cosine,constant
0.3990428370894843,0.18008424620253022,0.02996436669906058,0.2494331065759637,0.47619047619047616,147,Chinese real estate,USOIL,hybrid2,exponential,model
0.3405486911317815,0.09525385145959908,0.009135082604470358,0.2494331065759637,0.47619047619047616,147,Chinese real estate,USOIL,hybrid2,exponential,random
0.24943310657596376,0.0,0.0,0.2494331065759637,0.47619047619047616,147,Chinese real estate,USOIL,hybrid2,exponential,constant
0.4185717370848567,0.20957195965525827,0.04473598963394881,0.2494331065759637,0.47619047619047616,147,Chinese real estate,GOLD,hybrid2,exponential,model
0.34017847501812515,0.12268686548153439,0.03517978620019436,0.2494331065759637,0.47619047619047616,147,Chinese real estate,GOLD,hybrid2,exponential,random
0.24943310657596376,0.0,0.0,0.2494331065759637,0.47619047619047616,147,Chinese real estate,GOLD,hybrid2,exponential,constant
0.37457799515235457,0.1392863922704962,0.014241401200369342,0.24891793628808867,0.46710526315789475,152,Chinese real estate,EURUSD,hybrid2,exponential,model
0.3515516793628809,0.11286239642562085,0.015474953831948293,0.24891793628808867,0.46710526315789475,152,Chinese real estate,EURUSD,hybrid2,exponential,random
0.24891793628808867,0.0,0.0,0.24891793628808867,0.46710526315789475,152,Chinese real estate,EURUSD,hybrid2,exponential,constant
0.3732202631619541,0.15198947087743422,0.027923550372529967,0.2494331065759637,0.47619047619047616,147,Chinese real estate,USOIL,isolation_forest,exponential,model
0.3683148996560075,0.14437690204037562,0.02840945902170392,0.2494331065759637,0.47619047619047616,147,Chinese real estate,USOIL,isolation_forest,exponential,random
0.24943310657596376,0.0,0.0,0.2494331065759637,0.47619047619047616,147,Chinese real estate,USOIL,isolation_forest,exponential,constant
0.3981172968053435,0.16305430497433832,0.017006802721088437,0.2494331065759637,0.47619047619047616,147,Chinese real estate,GOLD,isolation_forest,exponential,model
0.3374944081941167,0.09743349882875078,0.008584386135406543,0.2494331065759637,0.47619047619047616,147,Chinese real estate,GOLD,isolation_forest,exponential,random
0.24943310657596376,0.0,0.0,0.2494331065759637,0.47619047619047616,147,Chinese real estate,GOLD,isolation_forest,exponential,constant
0.41509046052631576,0.21342506955581475,0.04886311172668513,0.24891793628808867,0.46710526315789475,152,Chinese real estate,EURUSD,isolation_forest,exponential,model
0.30298865997229923,0.07882355755212128,0.027618594182825484,0.24891793628808867,0.46710526315789475,152,Chinese real estate,EURUSD,isolation_forest,exponential,random
0.24891793628808867,0.0,0.0,0.24891793628808867,0.46710526315789475,152,Chinese real estate,EURUSD,isolation_forest,exponential,constant
0.315466549431564,0.09001066574994103,0.025688370586329768,0.2494331065759637,0.47619047619047616,147,Chinese real estate,USOIL,omnianomaly,exponential,model
0.3322188285745137,0.09640152141193374,0.014447683835438934,0.2494331065759637,0.47619047619047616,147,Chinese real estate,USOIL,omnianomaly,exponential,random
0.24943310657596376,0.0,0.0,0.2494331065759637,0.47619047619047616,147,Chinese real estate,USOIL,omnianomaly,exponential,constant
0.23846159779104387,0.034427343985861274,0.046323291221250396,0.2494331065759637,0.47619047619047616,147,Chinese real estate,GOLD,omnianomaly,exponential,model
0.3899725423049038,0.1592410790036779,0.015970197602850664,0.2494331065759637,0.47619047619047616,147,Chinese real estate,GOLD,omnianomaly,exponential,random
0.24943310657596376,0.0,0.0,0.2494331065759637,0.47619047619047616,147,Chinese real estate,GOLD,omnianomaly,exponential,constant
0.4554297957063712,0.28380537888176116,0.08115477839335182,0.24891793628808867,0.46710526315789475,152,Chinese real estate,EURUSD,omnianomaly,exponential,model
0.27537439404432135,0.04724316743208438,0.02101223453370267,0.24891793628808867,0.46710526315789475,152,Chinese real estate,EURUSD,omnianomaly,exponential,random
0.24891793628808867,0.0,0.0,0.24891793628808867,0.46710526315789475,152,Chinese real estate,EURUSD,omnianomaly,exponential,constant
0.25419578262143855,0.055335299004603475,0.05066407515387107,0.2494331065759637,0.47619047619047616,147,Chinese real estate,USOIL,one_class_svm,exponential,model
0.29408656886791,0.06782083743766376,0.023906705539358593,0.2494331065759637,0.47619047619047616,147,Chinese real estate,USOIL,one_class_svm,exponential,random
0.24943310657596376,0.0,0.0,0.2494331065759637,0.47619047619047616,147,Chinese real estate,USOIL,one_class_svm,exponential,constant
0.28279497740139137,0.06719147004444799,0.032717849044379646,0.2494331065759637,0.47619047619047616,147,Chinese real estate,GOLD,one_class_svm,exponential,model
0.3349954494269363,0.09444863141239651,0.011013929381276317,0.2494331065759637,0.47619047619047616,147,Chinese real estate,GOLD,one_class_svm,exponential,random
0.24943310657596376,0.0,0.0,0.2494331065759637,0.47619047619047616,147,Chinese real estate,GOLD,one_class_svm,exponential,constant
0.43127813365650974,0.2605366808208194,0.0791810941828255,0.24891793628808867,0.46710526315789475,152,Chinese real estate,EURUSD,one_class_svm,exponential,model
0.3398653912742382,0.10466756724741215,0.012733725761772853,0.24891793628808867,0.46710526315789475,152,Chinese real estate,EURUSD,one_class_svm,exponential,random
0.24891793628808867,0.0,0.0,0.24891793628808867,0.46710526315789475,152,Chinese real estate,EURUSD,one_class_svm,exponential,constant
0.3327741527449982,0.10738305688326512,0.018626498218334953,0.2494331065759637,0.47619047619047616,147,Chinese real estate,USOIL,standalone_fanogan,arccosh,model
0.30019513474323967,0.06084226369524165,0.012763200518302558,0.2494331065759637,0.47619047619047616,147,Chinese real estate,USOIL,standalone_fanogan,arccosh,random
0.24943310657596376,0.0,0.0,0.2494331065759637,0.47619047619047616,147,Chinese real estate,USOIL,standalone_fanogan,arccosh,constant
0.42153346599410735,0.200043522430028,0.03090379008746355,0.2494331065759637,0.47619047619047616,147,Chinese real estate,GOLD,standalone_fanogan,arccosh,model
0.32194533142055004,0.08457311658061348,0.013540654356980883,0.2494331065759637,0.47619047619047616,147,Chinese real estate,GOLD,standalone_fanogan,arccosh,random
0.24943310657596376,0.0,0.0,0.2494331065759637,0.47619047619047616,147,Chinese real estate,GOLD,standalone_fanogan,arccosh,constant
0.41379198407202217,0.20786181932497447,0.040529778393351805,0.24891793628808867,0.46710526315789475,152,Chinese real estate,EURUSD,standalone_fanogan,arccosh,model
0.28861885387811637,0.05987157232589784,0.023122980147737757,0.24891793628808867,0.46710526315789475,152,Chinese real estate,EURUSD,standalone_fanogan,arccosh,random
0.24891793628808867,0.0,0.0,0.24891793628808867,0.46710526315789475,152,Chinese real estate,EURUSD,standalone_fanogan,arccosh,constant
0.4469858238079812,0.2581859630797573,0.05785552316164561,0.2494331065759637,0.47619047619047616,147,Chinese real estate,USOIL,standalone_fanogan,arctan,model
0.31204205038024274,0.0755583542130814,0.0166504697116942,0.2494331065759637,0.47619047619047616,147,Chinese real estate,USOIL,standalone_fanogan,arctan,random
0.24943310657596376,0.0,0.0,0.2494331065759637,0.47619047619047616,147,Chinese real estate,USOIL,standalone_fanogan,arctan,constant
0.4506879849445447,0.25100377047482414,0.054745707806932296,0.2494331065759637,0.47619047619047616,147,Chinese real estate,GOLD,standalone_fanogan,arctan,model
0.3183357243124007,0.07751124421261864,0.011661807580174927,0.2494331065759637,0.47619047619047616,147,Chinese real estate,GOLD,standalone_fanogan,arctan,random
0.24943310657596376,0.0,0.0,0.2494331065759637,0.47619047619047616,147,Chinese real estate,GOLD,standalone_fanogan,arctan,constant
0.34696372922437674,0.1316787629999514,0.0368017082179132,0.24891793628808867,0.46710526315789475,152,Chinese real estate,EURUSD,standalone_fanogan,arctan,model
0.329650709833795,0.08879152846624871,0.008457409972299169,0.24891793628808867,0.46710526315789475,152,Chinese real estate,EURUSD,standalone_fanogan,arctan,random
0.24891793628808867,0.0,0.0,0.24891793628808867,0.46710526315789475,152,Chinese real estate,EURUSD,standalone_fanogan,arctan,constant
0.4150546840051213,0.2076607189685074,0.039909297052154194,0.2494331065759637,0.47619047619047616,147,Chinese real estate,USOIL,standalone_fanogan,cosine,model
0.31028352384037516,0.06730253487854487,0.007191448007774538,0.2494331065759637,0.47619047619047616,147,Chinese real estate,USOIL,standalone_fanogan,cosine,random
0.24943310657596376,0.0,0.0,0.2494331065759637,0.47619047619047616,147,Chinese real estate,USOIL,standalone_fanogan,cosine,constant
0.4082056859024789,0.19106578167386162,0.03155166828636216,0.2494331065759637,0.47619047619047616,147,Chinese real estate,GOLD,standalone_fanogan,cosine,model
0.3504519721720888,0.10887317674073192,0.010398445092322638,0.2494331065759637,0.47619047619047616,147,Chinese real estate,GOLD,standalone_fanogan,cosine,random
0.24943310657596376,0.0,0.0,0.2494331065759637,0.47619047619047616,147,Chinese real estate,GOLD,standalone_fanogan,cosine,constant
0.2971022333795014,0.07174397537298925,0.02698811172668513,0.24891793628808867,0.46710526315789475,152,Chinese real estate,EURUSD,standalone_fanogan,cosine,model
0.33423865997229923,0.09342420390484522,0.010622980147737764,0.24891793628808867,0.46710526315789475,152,Chinese real estate,EURUSD,standalone_fanogan,cosine,random
0.24891793628808867,0.0,0.0,0.24891793628808867,0.46710526315789475,152,Chinese real estate,EURUSD,standalone_fanogan,cosine,constant
0.3990428370894843,0.18008424620253022,0.02996436669906058,0.2494331065759637,0.47619047619047616,147,Chinese real estate,USOIL,standalone_fanogan,exponential,model
0.298344054174958,0.06502107807813765,0.019857466796242302,0.2494331065759637,0.47619047619047616,147,Chinese real estate,USOIL,standalone_fanogan,exponential,random
0.24943310657596376,0.0,0.0,0.2494331065759637,0.47619047619047616,147,Chinese real estate,USOIL,standalone_fanogan,exponential,constant
0.4185717370848567,0.20957195965525827,0.04473598963394881,0.2494331065759637,0.47619047619047616,147,Chinese real estate,GOLD,standalone_fanogan,exponential,model
0.3475827972912521,0.10828545866030247,0.012633624878522836,0.2494331065759637,0.47619047619047616,147,Chinese real estate,GOLD,standalone_fanogan,exponential,random
0.24943310657596376,0.0,0.0,0.2494331065759637,0.47619047619047616,147,Chinese real estate,GOLD,standalone_fanogan,exponential,constant
0.37457799515235457,0.1392863922704962,0.014241401200369342,0.24891793628808867,0.46710526315789475,152,Chinese real estate,EURUSD,standalone_fanogan,exponential,model
0.3226389369806094,0.08133538811537154,0.007580216989843027,0.24891793628808867,0.46710526315789475,152,Chinese real estate,EURUSD,standalone_fanogan,exponential,random
0.24891793628808867,0.0,0.0,0.24891793628808867,0.46710526315789475,152,Chinese real estate,EURUSD,standalone_fanogan,exponential,constant
0.43948894750644024,0.2512444109487008,0.06303854875283446,0.2494331065759637,0.47619047619047616,147,Chinese real estate,USOIL,tranad,exponential,model
0.2971408518055748,0.06320239141980083,0.01373501781665047,0.2494331065759637,0.47619047619047616,147,Chinese real estate,USOIL,tranad,exponential,random
0.24943310657596376,0.0,0.0,0.2494331065759637,0.47619047619047616,147,Chinese real estate,USOIL,tranad,exponential,constant
0.42329199253397504,0.2355472477296717,0.06252024619371559,0.2494331065759637,0.47619047619047616,147,Chinese real estate,GOLD,tranad,exponential,model
0.31009841578354697,0.07087049267390794,0.010528020732102366,0.2494331065759637,0.47619047619047616,147,Chinese real estate,GOLD,tranad,exponential,random
0.24943310657596376,0.0,0.0,0.2494331065759637,0.47619047619047616,147,Chinese real estate,GOLD,tranad,exponential,constant
0.3463577735457064,0.10588236410798463,0.013775392428439517,0.24891793628808867,0.46710526315789475,152,Chinese real estate,EURUSD,tranad,exponential,model
0.3203882444598338,0.10065383225202897,0.024301708217913203,0.24891793628808867,0.46710526315789475,152,Chinese real estate,EURUSD,tranad,exponential,random
0.24891793628808867,0.0,0.0,0.24891793628808867,0.46710526315789475,152,Chinese real estate,EURUSD,tranad,exponential,constant
0.24771700063245256,0.04644548457543043,0.04765144152899255,0.2494331065759637,0.47619047619047616,147,Chinese real estate,USOIL,usad,exponential,model
0.34017847501812515,0.0992660685913497,0.004956268221574343,0.2494331065759637,0.47619047619047616,147,Chinese real estate,USOIL,usad,exponential,random
0.24943310657596376,0.0,0.0,0.2494331065759637,0.47619047619047616,147,Chinese real estate,USOIL,usad,exponential,constant
0.28668224659478303,0.08882134648482004,0.05416261742792355,0.2494331065759637,0.47619047619047616,147,Chinese real estate,GOLD,usad,exponential,model
0.35387647122341,0.109576587356679,0.005733722060252672,0.2494331065759637,0.47619047619047616,147,Chinese real estate,GOLD,usad,exponential,random
0.24943310657596376,0.0,0.0,0.2494331065759637,0.47619047619047616,147,Chinese real estate,GOLD,usad,exponential,constant
0.34055791204986147,0.10731645921417114,0.015036357340720221,0.24891793628808867,0.46710526315789475,152,Chinese real estate,EURUSD,usad,exponential,model
0.31026012811634346,0.06933602292608253,0.008868594182825484,0.24891793628808867,0.46710526315789475,152,Chinese real estate,EURUSD,usad,exponential,random
0.24891793628808867,0.0,0.0,0.24891793628808867,0.46710526315789475,152,Chinese real estate,EURUSD,usad,exponential,constant
0.354894565535965,0.12852239697304252,0.023291221250404916,0.2494331065759637,0.47619047619047616,147,Chinese real estate,USOIL,vae,exponential,model
0.34258487975689145,0.09945580434959858,0.009264658244250079,0.2494331065759637,0.47619047619047616,147,Chinese real estate,USOIL,vae,exponential,random
0.24943310657596376,0.0,0.0,0.2494331065759637,0.47619047619047616,147,Chinese real estate,USOIL,vae,exponential,constant
0.2860343683958844,0.05438199251193837,0.014447683835438934,0.2494331065759637,0.47619047619047616,147,Chinese real estate,GOLD,vae,exponential,model
0.3106537399540315,0.07823779333566924,0.02206025267249757,0.2494331065759637,0.47619047619047616,147,Chinese real estate,GOLD,vae,exponential,random
0.24943310657596376,0.0,0.0,0.2494331065759637,0.47619047619047616,147,Chinese real estate,GOLD,vae,exponential,constant
0.4019325657894737,0.19055601369247216,0.0390221029547553,0.24891793628808867,0.46710526315789475,152,Chinese real estate,EURUSD,vae,exponential,model
0.3510322887811634,0.11763357601934199,0.015008945060018469,0.24891793628808867,0.46710526315789475,152,Chinese real estate,EURUSD,vae,exponential,random
0.24891793628808867,0.0,0.0,0.24891793628808867,0.46710526315789475,152,Chinese real estate,EURUSD,vae,exponential,constant
0.35984781060875753,0.15001953259768439,0.028097996698922288,0.23495906016375936,0.37735849056603776,106,Iran 2025,USOIL,anomaly_transformer,exponential,model
0.35877981488074046,0.1348960658188242,0.009058545583999484,0.23495906016375936,0.37735849056603776,106,Iran 2025,USOIL,anomaly_transformer,exponential,random
0.23495906016375936,0.0,0.0,0.23495906016375936,0.37735849056603776,106,Iran 2025,USOIL,anomaly_transformer,exponential,constant
