event,asset,method,n,prevalence,auc,average_precision,quantile,threshold_from,threshold,accuracy,precision,recall,f1,false_alarm_rate,alarm_rate
COVID-19,USOIL,usad,146,0.5,0.069056,0.32986,0.95,test,1.576753,0.458904,0.125,0.013699,0.024691,0.09589,0.054795
COVID-19,USOIL,usad,146,0.5,0.069056,0.32986,0.975,control,1.7469,0.5,0.0,0.0,0.0,0.0,0.0
COVID-19,USOIL,usad,146,0.5,0.069056,0.32986,0.975,test,1.607627,0.486301,0.25,0.013699,0.025974,0.041096,0.027397
COVID-19,USOIL,usad,146,0.5,0.069056,0.32986,0.99,control,1.767949,0.5,0.0,0.0,0.0,0.0,0.0
COVID-19,USOIL,usad,146,0.5,0.069056,0.32986,0.99,test,1.634563,0.5,0.5,0.013699,0.026667,0.013699,0.013699
COVID-19,USOIL,vae,146,0.5,0.778945,0.828933,0.7,control,0.337796,0.746575,0.928571,0.534247,0.678261,0.041096,0.287671
COVID-19,USOIL,vae,146,0.5,0.778945,0.828933,0.7,test,0.328035,0.760274,0.931818,0.561644,0.700855,0.041096,0.30137
COVID-19,USOIL,vae,146,0.5,0.778945,0.828933,0.75,control,0.398336,0.719178,0.970588,0.452055,0.616822,0.013699,0.232877
COVID-19,USOIL,vae,146,0.5,0.778945,0.828933,0.75,test,0.386989,0.739726,0.972973,0.493151,0.654545,0.013699,0.253425
COVID-19,USOIL,vae,146,0.5,0.778945,0.828933,0.8,control,0.4652,0.609589,0.944444,0.232877,0.373626,0.013699,0.123288
COVID-19,USOIL,vae,146,0.5,0.778945,0.828933,0.8,test,0.419392,0.684932,0.965517,0.383562,0.54902,0.013699,0.19863
COVID-19,USOIL,vae,146,0.5,0.778945,0.828933,0.85,control,0.549116,0.59589,1.0,0.191781,0.321839,0.0,0.09589
COVID-19,USOIL,vae,146,0.5,0.778945,0.828933,0.85,test,0.442859,0.636986,0.954545,0.287671,0.442105,0.013699,0.150685
COVID-19,USOIL,vae,146,0.5,0.778945,0.828933,0.9,control,0.606244,0.561644,1.0,0.123288,0.219512,0.0,0.061644
COVID-19,USOIL,vae,146,0.5,0.778945,0.828933,0.9,test,0.49279,0.60274,1.0,0.205479,0.340909,0.0,0.10274
COVID-19,USOIL,vae,146,0.5,0.778945,0.828933,0.95,control,0.640129,0.547945,1.0,0.09589,0.175,0.0,0.047945
COVID-19,USOIL,vae,146,0.5,0.778945,0.828933,0.95,test,0.632339,0.554795,1.0,0.109589,0.197531,0.0,0.054795
COVID-19,USOIL,vae,146,0.5,0.778945,0.828933,0.975,control,0.659222,0.534247,1.0,0.068493,0.128205,0.0,0.034247
COVID-19,USOIL,vae,146,0.5,0.778945,0.828933,0.975,test,0.688996,0.527397,1.0,0.054795,0.103896,0.0,0.027397
COVID-19,USOIL,vae,146,0.5,0.778945,0.828933,0.99,control,0.670559,0.534247,1.0,0.068493,0.128205,0.0,0.034247
COVID-19,USOIL,vae,146,0.5,0.778945,0.828933,0.99,test,0.779947,0.513699,1.0,0.027397,0.053333,0.0,0.013699
COVID-19,GOLD,anomaly_transformer,146,0.5,0.797898,0.838694,0.7,control,0.000901,0.719178,0.921053,0.479452,0.630631,0.041096,0.260274
COVID-19,GOLD,anomaly_transformer,146,0.5,0.797898,0.838694,0.7,test,0.000686,0.732877,0.886364,0.534247,0.666667,0.068493,0.30137
COVID-19,GOLD,anomaly_transformer,146,0.5,0.797898,0.838694,0.75,control,0.000981,0.719178,0.921053,0.479452,0.630631,0.041096,0.260274
COVID-19,GOLD,anomaly_transformer,146,0.5,0.797898,0.838694,0.75,test,0.001028,0.726027,0.945946,0.479452,0.636364,0.027397,0.253425
COVID-19,GOLD,anomaly_transformer,146,0.5,0.797898,0.838694,0.8,control,0.001079,0.732877,0.972222,0.479452,0.642202,0.013699,0.246575
COVID-19,GOLD,anomaly_transformer,146,0.5,0.797898,0.838694,0.8,test,0.001576,0.684932,0.965517,0.383562,0.54902,0.013699,0.19863
COVID-19,GOLD,anomaly_transformer,146,0.5,0.797898,0.838694,0.85,control,0.001179,0.719178,0.970588,0.452055,0.616822,0.013699,0.232877
COVID-19,GOLD,anomaly_transformer,146,0.5,0.797898,0.838694,0.85,test,0.003198,0.650685,1.0,0.30137,0.463158,0.0,0.150685
COVID-19,GOLD,anomaly_transformer,146,0.5,0.797898,0.838694,0.9,control,0.001344,0.69863,0.967742,0.410959,0.576923,0.013699,0.212329
COVID-19,GOLD,anomaly_transformer,146,0.5,0.797898,0.838694,0.9,test,0.006362,0.60274,1.0,0.205479,0.340909,0.0,0.10274
COVID-19,GOLD,anomaly_transformer,146,0.5,0.797898,0.838694,0.95,control,0.005809,0.616438,1.0,0.232877,0.377778,0.0,0.116438
COVID-19,GOLD,anomaly_transformer,146,0.5,0.797898,0.838694,0.95,test,0.010534,0.554795,1.0,0.109589,0.197531,0.0,0.054795
COVID-19,GOLD,anomaly_transformer,146,0.5,0.797898,0.838694,0.975,control,0.010609,0.554795,1.0,0.109589,0.197531,0.0,0.054795
COVID-19,GOLD,anomaly_transformer,146,0.5,0.797898,0.838694,0.975,test,0.015477,0.527397,1.0,0.054795,0.103896,0.0,0.027397
COVID-19,GOLD,anomaly_transformer,146,0.5,0.797898,0.838694,0.99,control,0.034198,0.506849,1.0,0.013699,0.027027,0.0,0.006849
COVID-19,GOLD,anomaly_transformer,146,0.5,0.797898,0.838694,0.99,test,0.026742,0.513699,1.0,0.027397,0.053333,0.0,0.013699
COVID-19,GOLD,autoencoder,146,0.5,0.782511,0.761986,0.7,test,0.131397,0.623288,0.704545,0.424658,0.529915,0.178082,0.30137
COVID-19,GOLD,autoencoder,146,0.5,0.782511,0.761986,0.75,test,0.148392,0.575342,0.648649,0.328767,0.436364,0.178082,0.253425
COVID-19,GOLD,autoencoder,146,0.5,0.782511,0.761986,0.8,test,0.178853,0.575342,0.689655,0.273973,0.392157,0.123288,0.19863
COVID-19,GOLD,autoencoder,146,0.5,0.782511,0.761986,0.85,test,0.189808,0.582192,0.772727,0.232877,0.357895,0.068493,0.150685
COVID-19,GOLD,autoencoder,146,0.5,0.782511,0.761986,0.9,test,0.213856,0.60274,1.0,0.205479,0.340909,0.0,0.10274
COVID-19,GOLD,autoencoder,146,0.5,0.782511,0.761986,0.95,test,0.236549,0.554795,1.0,0.109589,0.197531,0.0,0.054795
COVID-19,GOLD,autoencoder,146,0.5,0.782511,0.761986,0.975,test,0.243586,0.527397,1.0,0.054795,0.103896,0.0,0.027397
COVID-19,GOLD,autoencoder,146,0.5,0.782511,0.761986,0.99,test,0.263254,0.513699,1.0,0.027397,0.053333,0.0,0.013699
COVID-19,GOLD,cnn_autoencoder,146,0.5,0.737662,0.648401,0.7,test,0.01402,0.568493,0.613636,0.369863,0.461538,0.232877,0.30137
COVID-19,GOLD,cnn_autoencoder,146,0.5,0.737662,0.648401,0.75,test,0.019343,0.575342,0.648649,0.328767,0.436364,0.178082,0.253425
COVID-19,GOLD,cnn_autoencoder,146,0.5,0.737662,0.648401,0.8,test,0.022633,0.520548,0.551724,0.219178,0.313725,0.178082,0.19863
COVID-19,GOLD,cnn_autoencoder,146,0.5,0.737662,0.648401,0.85,test,0.032884,0.472603,0.409091,0.123288,0.189474,0.178082,0.150685
COVID-19,GOLD,cnn_autoencoder,146,0.5,0.737662,0.648401,0.9,test,0.035136,0.506849,0.533333,0.109589,0.181818,0.09589,0.10274
COVID-19,GOLD,cnn_autoencoder,146,0.5,0.737662,0.648401,0.95,test,0.038853,0.527397,0.75,0.082192,0.148148,0.027397,0.054795
COVID-19,GOLD,cnn_autoencoder,146,0.5,0.737662,0.648401,0.975,test,0.041916,0.5,0.5,0.027397,0.051948,0.027397,0.027397
COVID-19,GOLD,cnn_autoencoder,146,0.5,0.737662,0.648401,0.99,test,0.043232,0.5,0.5,0.013699,0.026667,0.013699,0.013699
COVID-19,GOLD,dagmm,146,0.5,0.419028,0.543828,0.7,control,-2.115318,0.534247,1.0,0.068493,0.128205,0.0,0.034247
COVID-19,GOLD,dagmm,146,0.5,0.419028,0.543828,0.7,test,-5.108119,0.458904,0.431818,0.260274,0.324786,0.342466,0.30137
COVID-19,GOLD,dagmm,146,0.5,0.419028,0.543828,0.75,control,-1.043211,0.527397,1.0,0.054795,0.103896,0.0,0.027397
COVID-19,GOLD,dagmm,146,0.5,0.419028,0.543828,0.75,test,-4.898401,0.465753,0.432432,0.219178,0.290909,0.287671,0.253425
COVID-19,GOLD,dagmm,146,0.5,0.419028,0.543828,0.8,control,-0.470837,0.520548,1.0,0.041096,0.078947,0.0,0.020548
COVID-19,GOLD,dagmm,146,0.5,0.419028,0.543828,0.8,test,-4.582364,0.506849,0.517241,0.205479,0.294118,0.191781,0.19863
COVID-19,GOLD,dagmm,146,0.5,0.419028,0.543828,0.85,control,0.967177,0.506849,1.0,0.013699,0.027027,0.0,0.006849
COVID-19,GOLD,dagmm,146,0.5,0.419028,0.543828,0.85,test,-4.195053,0.541096,0.636364,0.191781,0.294737,0.109589,0.150685
COVID-19,GOLD,dagmm,146,0.5,0.419028,0.543828,0.9,control,2.307358,0.5,0.0,0.0,0.0,0.0,0.0
COVID-19,GOLD,dagmm,146,0.5,0.419028,0.543828,0.9,test,-3.637637,0.575342,0.866667,0.178082,0.295455,0.027397,0.10274
COVID-19,GOLD,dagmm,146,0.5,0.419028,0.543828,0.95,control,5.424716,0.5,0.0,0.0,0.0,0.0,0.0
COVID-19,GOLD,dagmm,146,0.5,0.419028,0.543828,0.95,test,-2.974799,0.541096,0.875,0.09589,0.17284,0.013699,0.054795
COVID-19,GOLD,dagmm,146,0.5,0.419028,0.543828,0.975,control,9.721917,0.5,0.0,0.0,0.0,0.0,0.0
COVID-19,GOLD,dagmm,146,0.5,0.419028,0.543828,0.975,test,-1.46708,0.527397,1.0,0.054795,0.103896,0.0,0.027397
COVID-19,GOLD,dagmm,146,0.5,0.419028,0.543828,0.99,control,12.965183,0.5,0.0,0.0,0.0,0.0,0.0
COVID-19,GOLD,dagmm,146,0.5,0.419028,0.543828,0.99,test,0.609763,0.513699,1.0,0.027397,0.053333,0.0,0.013699
COVID-19,GOLD,deep_svdd,146,0.5,0.750422,0.6808,0.7,control,0.000496,0.719178,0.677778,0.835616,0.748466,0.39726,0.616438
COVID-19,GOLD,deep_svdd,146,0.5,0.750422,0.6808,0.7,test,0.000953,0.609589,0.681818,0.410959,0.512821,0.191781,0.30137
COVID-19,GOLD,deep_svdd,146,0.5,0.750422,0.6808,0.75,control,0.000515,0.726027,0.689655,0.821918,0.75,0.369863,0.59589
COVID-19,GOLD,deep_svdd,146,0.5,0.750422,0.6808,0.75,test,0.001113,0.561644,0.621622,0.315068,0.418182,0.191781,0.253425
COVID-19,GOLD,deep_svdd,146,0.5,0.750422,0.6808,0.8,control,0.000572,0.719178,0.7,0.767123,0.732026,0.328767,0.547945
COVID-19,GOLD,deep_svdd,146,0.5,0.750422,0.6808,0.8,test,0.001383,0.547945,0.62069,0.246575,0.352941,0.150685,0.19863
COVID-19,GOLD,deep_svdd,146,0.5,0.750422,0.6808,0.85,control,0.000659,0.657534,0.676923,0.60274,0.637681,0.287671,0.445205
COVID-19,GOLD,deep_svdd,146,0.5,0.750422,0.6808,0.85,test,0.001641,0.554795,0.681818,0.205479,0.315789,0.09589,0.150685
COVID-19,GOLD,deep_svdd,146,0.5,0.750422,0.6808,0.9,control,0.0008,0.636986,0.685185,0.506849,0.582677,0.232877,0.369863
COVID-19,GOLD,deep_svdd,146,0.5,0.750422,0.6808,0.9,test,0.001861,0.534247,0.666667,0.136986,0.227273,0.068493,0.10274
COVID-19,GOLD,deep_svdd,146,0.5,0.750422,0.6808,0.95,control,0.00103,0.589041,0.658537,0.369863,0.473684,0.191781,0.280822
COVID-19,GOLD,deep_svdd,146,0.5,0.750422,0.6808,0.95,test,0.002125,0.513699,0.625,0.068493,0.123457,0.041096,0.054795
COVID-19,GOLD,deep_svdd,146,0.5,0.750422,0.6808,0.975,control,0.001111,0.568493,0.631579,0.328767,0.432432,0.191781,0.260274
COVID-19,GOLD,deep_svdd,146,0.5,0.750422,0.6808,0.975,test,0.002281,0.513699,0.75,0.041096,0.077922,0.013699,0.027397
COVID-19,GOLD,deep_svdd,146,0.5,0.750422,0.6808,0.99,control,0.001273,0.541096,0.59375,0.260274,0.361905,0.178082,0.219178
COVID-19,GOLD,deep_svdd,146,0.5,0.750422,0.6808,0.99,test,0.002573,0.5,0.5,0.013699,0.026667,0.013699,0.013699
COVID-19,GOLD,hybrid2,146,0.5,0.754926,0.747957,0.7,control,0.172715,0.643836,0.705882,0.493151,0.580645,0.205479,0.349315
COVID-19,GOLD,hybrid2,146,0.5,0.754926,0.747957,0.7,test,0.187132,0.623288,0.704545,0.424658,0.529915,0.178082,0.30137
COVID-19,GOLD,hybrid2,146,0.5,0.754926,0.747957,0.75,control,0.181761,0.623288,0.6875,0.452055,0.545455,0.205479,0.328767
COVID-19,GOLD,hybrid2,146,0.5,0.754926,0.747957,0.75,test,0.204629,0.589041,0.675676,0.342466,0.454545,0.164384,0.253425
COVID-19,GOLD,hybrid2,146,0.5,0.754926,0.747957,0.8,control,0.192728,0.616438,0.707317,0.39726,0.508772,0.164384,0.280822
COVID-19,GOLD,hybrid2,146,0.5,0.754926,0.747957,0.8,test,0.235674,0.575342,0.689655,0.273973,0.392157,0.123288,0.19863
COVID-19,GOLD,hybrid2,146,0.5,0.754926,0.747957,0.85,control,0.200013,0.60274,0.692308,0.369863,0.482143,0.164384,0.267123
COVID-19,GOLD,hybrid2,146,0.5,0.754926,0.747957,0.85,test,0.265579,0.59589,0.818182,0.246575,0.378947,0.054795,0.150685
COVID-19,GOLD,hybrid2,146,0.5,0.754926,0.747957,0.9,control,0.22068,0.582192,0.676471,0.315068,0.429907,0.150685,0.232877
COVID-19,GOLD,hybrid2,146,0.5,0.754926,0.747957,0.9,test,0.30106,0.575342,0.866667,0.178082,0.295455,0.027397,0.10274
COVID-19,GOLD,hybrid2,146,0.5,0.754926,0.747957,0.95,control,0.253762,0.59589,0.791667,0.260274,0.391753,0.068493,0.164384
COVID-19,GOLD,hybrid2,146,0.5,0.754926,0.747957,0.95,test,0.421476,0.554795,1.0,0.109589,0.197531,0.0,0.054795
COVID-19,GOLD,hybrid2,146,0.5,0.754926,0.747957,0.975,control,0.265909,0.59589,0.818182,0.246575,0.378947,0.054795,0.150685
COVID-19,GOLD,hybrid2,146,0.5,0.754926,0.747957,0.975,test,0.434441,0.527397,1.0,0.054795,0.103896,0.0,0.027397
COVID-19,GOLD,hybrid2,146,0.5,0.754926,0.747957,0.99,control,0.307689,0.568493,0.857143,0.164384,0.275862,0.027397,0.09589
COVID-19,GOLD,hybrid2,146,0.5,0.754926,0.747957,0.99,test,0.451188,0.513699,1.0,0.027397,0.053333,0.0,0.013699
COVID-19,GOLD,isolation_forest,146,0.5,0.775943,0.793968,0.7,control,0.520156,0.664384,0.8,0.438356,0.566372,0.109589,0.273973
COVID-19,GOLD,isolation_forest,146,0.5,0.775943,0.793968,0.7,test,0.516126,0.664384,0.772727,0.465753,0.581197,0.136986,0.30137
COVID-19,GOLD,isolation_forest,146,0.5,0.775943,0.793968,0.75,control,0.526906,0.643836,0.862069,0.342466,0.490196,0.054795,0.19863
COVID-19,GOLD,isolation_forest,146,0.5,0.775943,0.793968,0.75,test,0.521673,0.671233,0.837838,0.424658,0.563636,0.082192,0.253425
COVID-19,GOLD,isolation_forest,146,0.5,0.775943,0.793968,0.8,control,0.539971,0.630137,1.0,0.260274,0.413043,0.0,0.130137
COVID-19,GOLD,isolation_forest,146,0.5,0.775943,0.793968,0.8,test,0.526029,0.643836,0.862069,0.342466,0.490196,0.054795,0.19863
COVID-19,GOLD,isolation_forest,146,0.5,0.775943,0.793968,0.85,control,0.553214,0.575342,1.0,0.150685,0.261905,0.0,0.075342
COVID-19,GOLD,isolation_forest,146,0.5,0.775943,0.793968,0.85,test,0.536375,0.636986,0.954545,0.287671,0.442105,0.013699,0.150685
COVID-19,GOLD,isolation_forest,146,0.5,0.775943,0.793968,0.9,control,0.567597,0.547945,1.0,0.09589,0.175,0.0,0.047945
COVID-19,GOLD,isolation_forest,146,0.5,0.775943,0.793968,0.9,test,0.543233,0.60274,1.0,0.205479,0.340909,0.0,0.10274
COVID-19,GOLD,isolation_forest,146,0.5,0.775943,0.793968,0.95,control,0.582159,0.513699,1.0,0.027397,0.053333,0.0,0.013699
COVID-19,GOLD,isolation_forest,146,0.5,0.775943,0.793968,0.95,test,0.557728,0.554795,1.0,0.109589,0.197531,0.0,0.054795
COVID-19,GOLD,isolation_forest,146,0.5,0.775943,0.793968,0.975,control,0.586031,0.513699,1.0,0.027397,0.053333,0.0,0.013699
COVID-19,GOLD,isolation_forest,146,0.5,0.775943,0.793968,0.975,test,0.578443,0.527397,1.0,0.054795,0.103896,0.0,0.027397
COVID-19,GOLD,isolation_forest,146,0.5,0.775943,0.793968,0.99,control,0.590442,0.506849,1.0,0.013699,0.027027,0.0,0.006849
COVID-19,GOLD,isolation_forest,146,0.5,0.775943,0.793968,0.99,test,0.584049,0.513699,1.0,0.027397,0.053333,0.0,0.013699
COVID-19,GOLD,omnianomaly,146,0.5,0.70107,0.696995,0.7,control,0.211532,0.534247,0.51773,1.0,0.682243,0.931507,0.965753
COVID-19,GOLD,omnianomaly,146,0.5,0.70107,0.696995,0.7,test,0.362808,0.650685,0.75,0.452055,0.564103,0.150685,0.30137
COVID-19,GOLD,omnianomaly,146,0.5,0.70107,0.696995,0.75,control,0.228281,0.561644,0.533835,0.972603,0.68932,0.849315,0.910959
COVID-19,GOLD,omnianomaly,146,0.5,0.70107,0.696995,0.75,test,0.384649,0.630137,0.756757,0.383562,0.509091,0.123288,0.253425
COVID-19,GOLD,omnianomaly,146,0.5,0.70107,0.696995,0.8,control,0.24218,0.568493,0.541667,0.890411,0.673575,0.753425,0.821918
COVID-19,GOLD,omnianomaly,146,0.5,0.70107,0.696995,0.8,test,0.408695,0.60274,0.758621,0.30137,0.431373,0.09589,0.19863
COVID-19,GOLD,omnianomaly,146,0.5,0.70107,0.696995,0.85,control,0.255366,0.575342,0.552381,0.794521,0.651685,0.643836,0.719178
COVID-19,GOLD,omnianomaly,146,0.5,0.70107,0.696995,0.85,test,0.432009,0.582192,0.772727,0.232877,0.357895,0.068493,0.150685
COVID-19,GOLD,omnianomaly,146,0.5,0.70107,0.696995,0.9,control,0.267087,0.59589,0.571429,0.767123,0.654971,0.575342,0.671233
COVID-19,GOLD,omnianomaly,146,0.5,0.70107,0.696995,0.9,test,0.45266,0.547945,0.733333,0.150685,0.25,0.054795,0.10274
COVID-19,GOLD,omnianomaly,146,0.5,0.70107,0.696995,0.95,control,0.345568,0.636986,0.685185,0.506849,0.582677,0.232877,0.369863
COVID-19,GOLD,omnianomaly,146,0.5,0.70107,0.696995,0.95,test,0.475222,0.527397,0.75,0.082192,0.148148,0.027397,0.054795
COVID-19,GOLD,omnianomaly,146,0.5,0.70107,0.696995,0.975,control,0.373718,0.636986,0.763158,0.39726,0.522523,0.123288,0.260274
COVID-19,GOLD,omnianomaly,146,0.5,0.70107,0.696995,0.975,test,0.503871,0.527397,1.0,0.054795,0.103896,0.0,0.027397
COVID-19,GOLD,omnianomaly,146,0.5,0.70107,0.696995,0.99,control,0.386121,0.630137,0.756757,0.383562,0.509091,0.123288,0.253425
COVID-19,GOLD,omnianomaly,146,0.5,0.70107,0.696995,0.99,test,0.548726,0.513699,1.0,0.027397,0.053333,0.0,0.013699
COVID-19,GOLD,one_class_svm,146,0.5,0.80897,0.851293,0.7,control,-0.125734,0.746575,0.973684,0.506849,0.666667,0.013699,0.260274
COVID-19,GOLD,one_class_svm,146,0.5,0.80897,0.851293,0.7,test,-0.170541,0.746575,0.909091,0.547945,0.683761,0.054795,0.30137
COVID-19,GOLD,one_class_svm,146,0.5,0.80897,0.851293,0.75,control,-0.102737,0.746575,1.0,0.493151,0.66055,0.0,0.246575
COVID-19,GOLD,one_class_svm,146,0.5,0.80897,0.851293,0.75,test,-0.119659,0.739726,0.972973,0.493151,0.654545,0.013699,0.253425
COVID-19,GOLD,one_class_svm,146,0.5,0.80897,0.851293,0.8,control,-0.049339,0.732877,1.0,0.465753,0.635514,0.0,0.232877
COVID-19,GOLD,one_class_svm,146,0.5,0.80897,0.851293,0.8,test,0.027987,0.69863,1.0,0.39726,0.568627,0.0,0.19863
COVID-19,GOLD,one_class_svm,146,0.5,0.80897,0.851293,0.85,control,0.029319,0.69863,1.0,0.39726,0.568627,0.0,0.19863
COVID-19,GOLD,one_class_svm,146,0.5,0.80897,0.851293,0.85,test,0.184027,0.650685,1.0,0.30137,0.463158,0.0,0.150685
COVID-19,GOLD,one_class_svm,146,0.5,0.80897,0.851293,0.9,control,0.180358,0.650685,1.0,0.30137,0.463158,0.0,0.150685
COVID-19,GOLD,one_class_svm,146,0.5,0.80897,0.851293,0.9,test,0.301276,0.60274,1.0,0.205479,0.340909,0.0,0.10274
COVID-19,GOLD,one_class_svm,146,0.5,0.80897,0.851293,0.95,control,0.357573,0.582192,1.0,0.164384,0.282353,0.0,0.082192
COVID-19,GOLD,one_class_svm,146,0.5,0.80897,0.851293,0.95,test,0.546383,0.554795,1.0,0.109589,0.197531,0.0,0.054795
COVID-19,GOLD,one_class_svm,146,0.5,0.80897,0.851293,0.975,control,0.420192,0.568493,1.0,0.136986,0.240964,0.0,0.068493
COVID-19,GOLD,one_class_svm,146,0.5,0.80897,0.851293,0.975,test,0.748287,0.527397,1.0,0.054795,0.103896,0.0,0.027397
COVID-19,GOLD,one_class_svm,146,0.5,0.80897,0.851293,0.99,control,0.553271,0.554795,1.0,0.109589,0.197531,0.0,0.054795
COVID-19,GOLD,one_class_svm,146,0.5,0.80897,0.851293,0.99,test,1.004742,0.513699,1.0,0.027397,0.053333,0.0,0.013699
COVID-19,GOLD,standalone_fanogan,146,0.5,0.754926,0.747957,0.7,control,0.172715,0.643836,0.705882,0.493151,0.580645,0.205479,0.349315
COVID-19,GOLD,standalone_fanogan,146,0.5,0.754926,0.747957,0.7,test,0.187132,0.623288,0.704545,0.424658,0.529915,0.178082,0.30137
COVID-19,GOLD,standalone_fanogan,146,0.5,0.754926,0.747957,0.75,control,0.181761,0.623288,0.6875,0.452055,0.545455,0.205479,0.328767
COVID-19,GOLD,standalone_fanogan,146,0.5,0.754926,0.747957,0.75,test,0.204629,0.589041,0.675676,0.342466,0.454545,0.164384,0.253425
COVID-19,GOLD,standalone_fanogan,146,0.5,0.754926,0.747957,0.8,control,0.192728,0.616438,0.707317,0.39726,0.508772,0.164384,0.280822
COVID-19,GOLD,standalone_fanogan,146,0.5,0.754926,0.747957,0.8,test,0.235674,0.575342,0.689655,0.273973,0.392157,0.123288,0.19863
COVID-19,GOLD,standalone_fanogan,146,0.5,0.754926,0.747957,0.85,control,0.200013,0.60274,0.692308,0.369863,0.482143,0.164384,0.267123
COVID-19,GOLD,standalone_fanogan,146,0.5,0.754926,0.747957,0.85,test,0.265579,0.59589,0.818182,0.246575,0.378947,0.054795,0.150685
COVID-19,GOLD,standalone_fanogan,146,0.5,0.754926,0.747957,0.9,control,0.22068,0.582192,0.676471,0.315068,0.429907,0.150685,0.232877
COVID-19,GOLD,standalone_fanogan,146,0.5,0.754926,0.747957,0.9,test,0.30106,0.575342,0.866667,0.178082,0.295455,0.027397,0.10274
COVID-19,GOLD,standalone_fanogan,146,0.5,0.754926,0.747957,0.95,control,0.253762,0.59589,0.791667,0.260274,0.391753,0.068493,0.164384
COVID-19,GOLD,standalone_fanogan,146,0.5,0.754926,0.747957,0.95,test,0.421476,0.554795,1.0,0.109589,0.197531,0.0,0.054795
COVID-19,GOLD,standalone_fanogan,146,0.5,0.754926,0.747957,0.975,control,0.265909,0.59589,0.818182,0.246575,0.378947,0.054795,0.150685
COVID-19,GOLD,standalone_fanogan,146,0.5,0.754926,0.747957,0.975,test,0.434441,0.527397,1.0,0.054795,0.103896,0.0,0.027397
COVID-19,GOLD,standalone_fanogan,146,0.5,0.754926,0.747957,0.99,control,0.307689,0.568493,0.857143,0.164384,0.275862,0.027397,0.09589
COVID-19,GOLD,standalone_fanogan,146,0.5,0.754926,0.747957,0.99,test,0.451188,0.513699,1.0,0.027397,0.053333,0.0,0.013699
COVID-19,GOLD,tranad,146,0.5,0.813098,0.791355,0.7,control,0.023958,0.5,0.5,1.0,0.666667,1.0,1.0
COVID-19,GOLD,tranad,146,0.5,0.813098,0.791355,0.7,test,0.128124,0.636986,0.727273,0.438356,0.547009,0.164384,0.30137
COVID-19,GOLD,tranad,146,0.5,0.813098,0.791355,0.75,control,0.02481,0.5,0.5,1.0,0.666667,1.0,1.0
COVID-19,GOLD,tranad,146,0.5,0.813098,0.791355,0.75,test,0.136124,0.60274,0.702703,0.356164,0.472727,0.150685,0.253425
COVID-19,GOLD,tranad,146,0.5,0.813098,0.791355,0.8,control,0.026836,0.5,0.5,1.0,0.666667,1.0,1.0
COVID-19,GOLD,tranad,146,0.5,0.813098,0.791355,0.8,test,0.154584,0.60274,0.758621,0.30137,0.431373,0.09589,0.19863
COVID-19,GOLD,tranad,146,0.5,0.813098,0.791355,0.85,control,0.02876,0.506849,0.503448,1.0,0.669725,0.986301,0.993151
COVID-19,GOLD,tranad,146,0.5,0.813098,0.791355,0.85,test,0.165082,0.623288,0.909091,0.273973,0.421053,0.027397,0.150685
COVID-19,GOLD,tranad,146,0.5,0.813098,0.791355,0.9,control,0.031854,0.527397,0.514085,1.0,0.67907,0.945205,0.972603
COVID-19,GOLD,tranad,146,0.5,0.813098,0.791355,0.9,test,0.182529,0.589041,0.933333,0.191781,0.318182,0.013699,0.10274
COVID-19,GOLD,tranad,146,0.5,0.813098,0.791355,0.95,control,0.038564,0.589041,0.548872,1.0,0.708738,0.821918,0.910959
COVID-19,GOLD,tranad,146,0.5,0.813098,0.791355,0.95,test,0.208395,0.554795,1.0,0.109589,0.197531,0.0,0.054795
COVID-19,GOLD,tranad,146,0.5,0.813098,0.791355,0.975,control,0.04487,0.630137,0.574803,1.0,0.73,0.739726,0.869863
COVID-19,GOLD,tranad,146,0.5,0.813098,0.791355,0.975,test,0.228372,0.527397,1.0,0.054795,0.103896,0.0,0.027397
COVID-19,GOLD,tranad,146,0.5,0.813098,0.791355,0.99,control,0.046779,0.671233,0.603306,1.0,0.752577,0.657534,0.828767
COVID-19,GOLD,tranad,146,0.5,0.813098,0.791355,0.99,test,0.247759,0.513699,1.0,0.027397,0.053333,0.0,0.013699
COVID-19,GOLD,usad,146,0.5,0.504597,0.49941,0.7,control,1.365483,0.520548,0.521127,0.506849,0.513889,0.465753,0.486301
COVID-19,GOLD,usad,146,0.5,0.504597,0.49941,0.7,test,1.416818,0.527397,0.545455,0.328767,0.410256,0.273973,0.30137
COVID-19,GOLD,usad,146,0.5,0.504597,0.49941,0.75,control,1.415306,0.513699,0.521739,0.328767,0.403361,0.30137,0.315068
COVID-19,GOLD,usad,146,0.5,0.504597,0.49941,0.75,test,1.445329,0.520548,0.540541,0.273973,0.363636,0.232877,0.253425
COVID-19,GOLD,usad,146,0.5,0.504597,0.49941,0.8,control,1.455901,0.506849,0.515152,0.232877,0.320755,0.219178,0.226027
COVID-19,GOLD,usad,146,0.5,0.504597,0.49941,0.8,test,1.464298,0.493151,0.482759,0.191781,0.27451,0.205479,0.19863
COVID-19,GOLD,usad,146,0.5,0.504597,0.49941,0.85,control,1.470843,0.493151,0.482759,0.191781,0.27451,0.205479,0.19863
COVID-19,GOLD,usad,146,0.5,0.504597,0.49941,0.85,test,1.507224,0.472603,0.409091,0.123288,0.189474,0.178082,0.150685
COVID-19,GOLD,usad,146,0.5,0.504597,0.49941,0.9,control,1.495118,0.479452,0.444444,0.164384,0.24,0.205479,0.184932
